id,created_at,updated_at,name,category,subcategory,description,slug,accommodations,age_groups,programs,address,city,county,state,zip_code,latitude,longitude,phone,normalized_phone,email,website,hours,denomination,sensory_room,alternative_service,children_program,adult_program,accommodation_snippet,accommodation_tags,service_type,rating,user_ratings_total,google_place_id,links,image_url,verified,last_verified_date,featured,accessibility_info,source,search_vector,services,insurances,scholarships,address1,address2,address_original,needs_review,review_reason,address2_needs_manual_review,resource_type,pet_therapy,facebook_url,instagram_url,twitter_url,youtube_url,linkedin_url
8185,2025-11-03 21:44:04.433+00,2025-12-20 06:54:57.883795+00,Physical Medicine Institute Orlando,healthcare,Therapy Services,null,physical-medicine-institute-orlando-orlando-fl-8185,[],[],[],621 WILKINSON ST,Orlando,null,FL,32803,28.579101964753,-81.372477807206,(407) 237-0069,null,null,http://www.physmedi.com/,null,null,null,null,null,null,null,null,null,4.8,263,ChIJ1x9qtIR654gRsX2ot9afA2M,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'institut':3 'medicin':2 'orlando':4,5 'physic':1",[],[],[],621 Wilkinson St,null,621 WILKINSON ST,false,null,null,provider,false,null,null,null,null,null
9552,2025-11-03 21:44:06.103+00,2025-12-20 06:54:57.883795+00,Physical Therapy Services - Jacksonville,healthcare,Physical Therapy,null,physical-therapy-services-jacksonville-jacksonville-fl-9552,[],[],[],7001 MERRILL RD,Jacksonville,null,FL,32277,30.352041869633,-81.58095523657,(904) 744-0277,null,null,http://jaxtherapy.com/,null,null,null,null,null,null,null,null,null,4.9,94,ChIJjZqbRouz5YgRQ_u0_5ET_OQ,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'jacksonvill':4,5 'physic':1 'servic':3 'therapi':2",null,null,null,7001 Merrill Rd,null,7001 MERRILL RD,false,null,null,provider,false,null,null,null,null,null
5790,2025-11-03 21:44:00.747+00,2025-12-20 06:54:57.883795+00,Physical Therapy Services - Miami - 8390 W Flagler St,healthcare,Therapy Services,null,physical-therapy-services-miami-8390-w-flagler-st-miami-fl-5790,[],[],[],8390 W FLAGLER ST,Miami,null,FL,33144,25.769641482482,-80.332072528801,(305) 221-1685,null,null,http://www.physicaltherapyforyou.com/,null,null,null,null,null,null,null,null,null,4.9,63,ChIJL5QWKwO52YgR5Kd0IW65HS0,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'8390':5 'flagler':7 'miami':4,9 'physic':1 'servic':3 'st':8 'therapi':2 'w':6",null,null,null,8390 W Flagler St,null,8390 W FLAGLER ST,false,null,null,provider,false,null,null,null,null,null
8258,2025-11-03 21:44:04.434+00,2025-12-20 06:54:57.883795+00,PHYSICAL THERAPY SPECIALISTS,healthcare,Therapy Services,null,physical-therapy-specialists-orlando-fl-8258,[],[],[],345 W MICHIGAN ST,Orlando,null,FL,32806,28.512923822496,-81.382308139634,(407) 888-2255,null,null,https://ptspecialists.org/downtown-location/,null,null,null,null,null,null,null,null,null,4.9,134,ChIJCa6cfpF854gRhWTpuqT9u7w,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'orlando':4 'physic':1 'specialist':3 'therapi':2,[],[],[],345 W Michigan St,null,345 W MICHIGAN ST,false,null,null,provider,false,null,null,null,null,null
8249,2025-11-03 21:44:04.434+00,2025-12-20 06:54:57.883795+00,Physical Therapy Specialists of Dr. Phillips,healthcare,Therapy Services,null,physical-therapy-specialists-of-dr-phillips-orlando-fl-8249,[],[],[],7300 SAND LAKE COMMONS BLVD STE 305,Orlando,null,FL,32819,28.430130846142,-81.47506398503,(407) 802-4514,null,null,https://ptspecialists.org/dr-phillips-location/,null,null,null,null,null,null,null,null,null,4.9,62,ChIJ_ZjBObZ_54gR3twtXE9jquM,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'dr':5 'orlando':7 'phillip':6 'physic':1 'specialist':3 'therapi':2,[],[],[],7300 Sand Lake Commons Blvd,Suite,7300 SAND LAKE COMMONS BLVD STE 305,false,null,null,provider,false,null,null,null,null,null
8283,2025-11-03 21:44:04.558+00,2025-12-20 06:54:57.883795+00,Physical Therapy Specialists of Winter Park,healthcare,Therapy Services,null,physical-therapy-specialists-of-winter-park-orlando-fl-8283,[],[],[],5200 DAVISSON AVE SUITE B,Orlando,null,FL,32810,28.606776243076,-81.403881194056,(407) 930-6090,null,null,http://www.ptspecialists.org/,null,null,null,null,null,null,null,null,null,5,41,ChIJZxbcMSVx54gRz-DdrJNwgHM,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'orlando':7 'park':6 'physic':1 'specialist':3 'therapi':2 'winter':5,[],[],[],5200 Davisson Ave,Suite,5200 DAVISSON AVE SUITE B,false,null,null,provider,false,null,null,null,null,null
8087,2025-11-03 21:44:04.285+00,2025-12-20 06:54:57.883795+00,"Physicians Group, LLC",healthcare,Therapy Services,null,physicians-group-llc-spring-hill-fl-8087,[],[],[],4412 COMMERCIAL WAY,Spring Hill,null,FL,34606,28.494216369208,-82.596469676616,(352) 592-9596,null,null,https://www.physiciansgroupllc.com/location/spring-hill-fl,null,null,null,null,null,null,null,null,null,4.7,25,ChIJN5fNnWcg6IgRs1VT3WXRXSE,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'group':2 'hill':5 'llc':3 'physician':1 'spring':4,[],[],[],4412 Commercial Way,null,4412 COMMERCIAL WAY,false,null,null,provider,false,null,null,null,null,null
7326,2025-11-03 21:44:03.271+00,2025-12-20 06:54:57.883795+00,Piano Marianne E,healthcare,ABA Therapy,null,piano-marianne-e-port-st-lucie-fl-7326,[],[],[],1680 SW Bayshore Blvd,Port St. Lucie,null,FL,34984,27.290305,-80.365177,(772) 878-0094,null,null,null,null,null,null,null,null,null,null,null,null,4.8,8,ChIJ2zkAel_p3ogR8xnzb3tfPCE,[],null,false,2025-10-17,false,null,legacy_migration,'e':3 'luci':6 'mariann':2 'piano':1 'port':4 'st':5,[],[],[],1680 Sw Bayshore Blvd,null,1680 SW Bayshore Blvd,false,null,null,provider,false,null,null,null,null,null
7527,2025-11-03 21:44:03.513+00,2025-12-20 06:54:57.883795+00,Pieces Behavioral Group,healthcare,ABA Therapy,null,pieces-behavioral-group-orlando-fl-7527,[],[],[],47 E King St,Orlando,null,FL,32804,28.576946,-81.377362,(407) 431-0520,null,null,https://www.mypieces.org/,null,null,null,null,null,null,null,null,null,4.9,18,ChIJq6q6NoR654gRqvIcDIsUC9M,[],null,false,2025-10-17,false,null,legacy_migration,'behavior':2 'group':3 'orlando':4 'piec':1,[],"[""florida-medicaid"",""aetna"",""cigna"",""tricare"",""florida-blue""]",[],47 E King St,null,47 E King St,false,null,null,provider,false,null,null,null,null,null
7613,2025-11-03 21:44:03.633+00,2025-12-20 06:54:57.883795+00,PM Pediatric Urgent Care,healthcare,Therapy Services,null,pm-pediatric-urgent-care-pembroke-pines-fl-7613,[],[],[],14924 PINES BLVD UNIT B112,Pembroke Pines,null,FL,33027,26.007535734996,-80.343011198794,(954) 406-6767,null,null,https://pmpediatriccare.com/location/florida-pembroke-pines/,null,null,null,null,null,null,null,null,null,4.8,363,ChIJ2XB16Jqn2YgRpM82Brmj7wI,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'care':4 'pediatr':2 'pembrok':5 'pine':6 'pm':1 'urgent':3,[],"[""florida-medicaid"",""aetna"",""cigna"",""tricare"",""humana"",""florida-blue"",""unitedhealthcare""]",[],14924 Pines Blvd,Suite,14924 PINES BLVD UNIT B112,false,null,null,provider,false,null,null,null,null,null
7328,2025-11-03 21:44:03.271+00,2025-12-20 06:54:57.883795+00,PM Pediatric Urgent Care (Formerly Night Lite Pediatrics) - Port St. Lucie,healthcare,Therapy Services,null,pm-pediatric-urgent-care-formerly-night-lite-pediatrics-port-st-lucie-port-st-lucie-fl-7328,[],[],[],131 SW PORT ST LUCIE BLVD,Port St. Lucie,null,FL,34984,27.273683558634,-80.345514170716,(772) 807-1580,null,null,https://pmpediatriccare.com/location/florida-port-st-lucie/,null,null,null,null,null,null,null,null,null,4.5,1385,ChIJc2v7lJ_p3ogRrXeQO93oP5k,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'care':4 'former':5 'lite':7 'luci':11,14 'night':6 'pediatr':2,8 'pm':1 'port':9,12 'st':10,13 'urgent':3",null,null,null,131 Sw Port St Lucie Blvd,null,131 SW PORT ST LUCIE BLVD,false,null,null,provider,false,null,null,null,null,null
8025,2025-11-03 21:44:04.142+00,2025-12-20 06:54:57.883795+00,PM Pediatric Urgent Care (Formerly Night Lite Pediatrics) - West Melbourne,healthcare,Therapy Services,null,pm-pediatric-urgent-care-formerly-night-lite-pediatrics-west-melbourne-west-melbourne-fl-8025,[],[],[],145 PALM BAY RD NE,West Melbourne,null,FL,32904,null,null,(321) 608-3595,null,null,https://pmpediatriccare.com/location/florida-melbourne/,null,null,null,null,null,null,null,null,null,4.5,1198,ChIJOXc5Ua4N3ogRD9vz3yG0Gc4,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'care':4 'former':5 'lite':7 'melbourn':10,12 'night':6 'pediatr':2,8 'pm':1 'urgent':3 'west':9,11",null,null,null,145 Palm Bay Rd Ne,null,145 PALM BAY RD NE,false,null,null,provider,false,null,null,null,null,null
7205,2025-11-03 21:44:03.147+00,2025-12-20 06:54:57.883795+00,"Positive Change Mental Health, LLC",healthcare,ABA Therapy,null,positive-change-mental-health-llc-jacksonville-fl-7205,[],[],[],6620 Southpoint Dr S,Jacksonville,null,FL,32216,30.251871,-81.591601,(904) 383-7352,null,null,https://positivechangemh.com/,null,null,null,null,null,null,null,null,null,5,1,ChIJTaGe_W7F5YgRSBNOZm1b3DE,[],null,false,2025-10-17,false,null,legacy_migration,'chang':2 'health':4 'jacksonvill':6 'llc':5 'mental':3 'posit':1,[],[],[],6620 Southpoint Dr S,null,6620 Southpoint Dr S,false,null,null,provider,false,null,null,null,null,null
7034,2025-11-03 21:44:02.908+00,2025-12-20 06:54:57.883795+00,"Positive Progress - Counseling & Coaching, PLLC",healthcare,ABA Therapy,null,positive-progress-counseling-coaching-pllc-cape-coral-fl-7034,[],[],[],1222 SE 47th St #217,Cape Coral,null,FL,33904,26.564328,-81.949089,(239) 829-5480,null,null,https://capecoralcounselor.com/?utm_source=google_business_profile&utm_medium=gbp_website_link,null,null,null,null,null,null,null,null,null,4.6,18,ChIJwckwFFQ_24gRVkxNmkPvLsc,[],null,false,2025-10-17,false,null,legacy_migration,'cape':6 'coach':4 'coral':7 'counsel':3 'pllc':5 'posit':1 'progress':2,[],[],[],1222 Se 47th St,Suite,1222 SE 47th St #217,false,null,null,provider,false,null,null,null,null,null
8439,2025-11-03 21:44:04.68+00,2025-12-20 06:54:57.883795+00,Posture Police,healthcare,Therapy Services,null,posture-police-coconut-creek-fl-8439,[],[],[],4400 W SAMPLE RD,Coconut Creek,null,FL,33066,26.273682891352,-80.184224705724,(754) 799-8559,null,null,http://posturepd.com/,null,null,null,null,null,null,null,null,null,4.9,30,ChIJF-Vr39ga2YgRmpRkpelWQVI,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'coconut':3 'creek':4 'polic':2 'postur':1,[],[],[],4400 W Sample Rd,null,4400 W SAMPLE RD,false,null,null,provider,false,null,null,null,null,null
7456,2025-11-03 21:44:03.389+00,2025-12-20 06:54:57.883795+00,"Pragle Chiropractic, Accident And Injury Clinic Tallahassee",healthcare,Therapy Services,null,pragle-chiropractic-accident-and-injury-clinic-tallahassee-tallahassee-fl-7456,[],[],[],227 N BRONOUGH ST,Tallahassee,null,FL,32301,30.4439194931,-84.284290523802,(850) 508-5951,null,null,http://www.praglechiropractictallahassee.com/,null,null,null,null,null,null,null,null,null,4.9,365,ChIJB9x9ShFf7IgRAbAhW4pFerM,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'accid':3 'chiropract':2 'clinic':6 'injuri':5 'pragl':1 'tallahasse':7,8",[],[],[],227 N Bronough St,null,227 N BRONOUGH ST,false,null,null,provider,false,null,null,null,null,null
7210,2025-11-03 21:44:03.147+00,2025-12-20 06:54:57.883795+00,Premier Pediatric Therapy,healthcare,Therapy Services,null,premier-pediatric-therapy-jupiter-fl-7210,[],[],[],1080 E INDIANTOWN RD,Jupiter,null,FL,33477,26.933829529634,-80.074008060784,(561) 748-0918,null,null,http://www.premierpedtherapy.com/,null,null,null,null,null,null,null,null,null,4.4,20,ChIJswaLqgEq34gRD7lULrb12H8,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'jupit':4 'pediatr':2 'premier':1 'therapi':3,[],[],[],1080 E Indiantown Rd,null,1080 E INDIANTOWN RD,false,null,null,provider,false,null,null,null,null,null
9948,2025-11-03 21:44:06.598+00,2025-12-20 06:54:57.883795+00,Premier Physical Therapy & Sports Medicine - Fort Pierce,healthcare,"Physical Therapy, Occupational Therapy",null,premier-physical-therapy-sports-medicine-fort-pierce-fort-pierce-fl-9948,[],[],[],800 VIRGINIA AVE,Fort Pierce,null,FL,34982,27.425453778639,-80.329905344747,(772) 464-6424,null,null,http://premier-therapy.com/,null,null,null,null,null,null,null,null,null,4.8,25,ChIJ35fRRpPx3ogRj5WAwrV2DGM,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'fort':6,8 'medicin':5 'physic':2 'pierc':7,9 'premier':1 'sport':4 'therapi':3",null,null,null,800 Virginia Ave,null,800 VIRGINIA AVE,false,null,null,provider,false,null,null,null,null,null
9908,2025-11-03 21:44:06.598+00,2025-12-20 06:54:57.883795+00,Premier Physical Therapy & Sports Medicine - Ormond Beach,healthcare,"Physical Therapy, Occupational Therapy",null,premier-physical-therapy-sports-medicine-ormond-beach-ormond-beach-fl-9908,[],[],[],196 AND,Ormond Beach,null,FL,32176,null,null,(386) 317-6444,null,null,http://www.premier-therapy.com/,null,null,null,null,null,null,null,null,null,4.7,32,ChIJC6jMayXb5ogREKPzIytvHco,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'beach':7,9 'medicin':5 'ormond':6,8 'physic':2 'premier':1 'sport':4 'therapi':3",null,null,null,196 And,null,196 AND,false,null,null,provider,false,null,null,null,null,null
9826,2025-11-03 21:44:06.469+00,2025-12-20 06:54:57.883795+00,Premier Physical Therapy & Sports Medicine Inc - Ormond Beach,healthcare,"Physical Therapy, Occupational Therapy",null,premier-physical-therapy-sports-medicine-inc-ormond-beach-ormond-beach-fl-9826,[],[],[],495 S NOVA RD,Ormond Beach,null,FL,32174,29.269386447891,-81.08018817082,(386) 677-4300,null,null,https://www.premier-therapy.com/,null,null,null,null,null,null,null,null,null,5,45,ChIJ5V99BAbd5ogRAFwnpT_xiSY,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'beach':8,10 'inc':6 'medicin':5 'ormond':7,9 'physic':2 'premier':1 'sport':4 'therapi':3",null,null,null,495 S Nova Rd,null,495 S NOVA RD,false,null,null,provider,false,null,null,null,null,null
9303,2025-11-03 21:44:05.86+00,2025-12-20 06:54:57.883795+00,Premier Physical Therapy & Sports Medicine Inc - Port Orange,healthcare,"Physical Therapy, Occupational Therapy",null,premier-physical-therapy-sports-medicine-inc-port-orange-port-orange-fl-9303,[],[],[],733 DUNLAWTON AVE,Port Orange,null,FL,32127,29.13597770149,-80.999098707104,(386) 756-0077,null,null,http://www.premier-therapy.com/,null,null,null,null,null,null,null,null,null,4.8,31,ChIJvXw5OBfY5ogRHM43MLSbuew,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'inc':6 'medicin':5 'orang':8,10 'physic':2 'port':7,9 'premier':1 'sport':4 'therapi':3",null,null,null,733 Dunlawton Ave,null,733 DUNLAWTON AVE,false,null,null,provider,false,null,null,null,null,null
9945,2025-11-03 21:44:06.598+00,2025-12-20 06:54:57.883795+00,Premier Physical Therapy & Sports Medicine Inc - Port Saint Lucie - 1400 Se,healthcare,"Physical Therapy, Occupational Therapy",null,premier-physical-therapy-sports-medicine-inc-port-saint-lucie-1400-se-port-st-lucie-fl-9945,[],[],[],1400 SE,Port St. Lucie,null,FL,34952,null,null,(772) 335-7966,null,null,http://www.premier-therapy.com/,null,null,null,null,null,null,null,null,null,4.6,34,ChIJF-BBgsDo3ogR4ve4ySdnYH0,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'1400':10 'inc':6 'luci':9,14 'medicin':5 'physic':2 'port':7,12 'premier':1 'saint':8 'se':11 'sport':4 'st':13 'therapi':3",null,null,null,1400 Se,null,1400 SE,false,null,null,provider,false,null,null,null,null,null
9837,2025-11-03 21:44:06.469+00,2025-12-20 06:54:57.883795+00,Premier Physical Therapy & Sports Medicine Inc - Port Saint Lucie - 519 Nw Lake Whitney Pl,healthcare,"Physical Therapy, Occupational Therapy",null,premier-physical-therapy-sports-medicine-inc-port-saint-lucie-519-nw-lake-whitney-pl-port-st-lucie-fl-9837,[],[],[],519 NW LAKE WHITNEY PL,Port St. Lucie,null,FL,34986,null,null,(772) 621-9313,null,null,http://www.premier-therapy.com/,null,null,null,null,null,null,null,null,null,4.7,38,ChIJCUGeT3ns3ogR9CXgB5nf5R8,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'519':10 'inc':6 'lake':12 'luci':9,17 'medicin':5 'nw':11 'physic':2 'pl':14 'port':7,15 'premier':1 'saint':8 'sport':4 'st':16 'therapi':3 'whitney':13",null,null,null,519 Nw Lake Whitney Pl,null,519 NW LAKE WHITNEY PL,false,null,null,provider,false,null,null,null,null,null
9947,2025-11-03 21:44:06.598+00,2025-12-20 06:54:57.883795+00,Premier Physical Therapy & Sports Medicine Inc - Port St. Lucie,healthcare,"Physical Therapy, Occupational Therapy",null,premier-physical-therapy-sports-medicine-inc-port-st-lucie-port-st-lucie-fl-9947,[],[],[],10560 SW VILLAGE PKWY,Port St. Lucie,null,FL,34987,27.272326795479,-80.430038326091,(772) 446-0203,null,null,https://www.premier-therapy.com/,null,null,null,null,null,null,null,null,null,5,19,ChIJK_6lzTnr3ogRLMzpQxEZqDg,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'inc':6 'luci':9,12 'medicin':5 'physic':2 'port':7,10 'premier':1 'sport':4 'st':8,11 'therapi':3",null,null,null,10560 Sw Village Pkwy,null,10560 SW VILLAGE PKWY,false,null,null,provider,false,null,null,null,null,null
9839,2025-11-03 21:44:06.469+00,2025-12-20 06:54:57.883795+00,Premier Physical Therapy & Sports Medicine Inc - Stuart,healthcare,"Physical Therapy, Occupational Therapy",null,premier-physical-therapy-sports-medicine-inc-stuart-stuart-fl-9839,[],[],[],2010 SE OCEAN BLVD,Stuart,null,FL,34996,27.197352856383,-80.225052522419,(772) 888-3360,null,null,http://www.premier-therapy.com/,null,null,null,null,null,null,null,null,null,5,37,ChIJtTOpJmDd3ogRaV9kHnGBVms,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'inc':6 'medicin':5 'physic':2 'premier':1 'sport':4 'stuart':7,8 'therapi':3",null,null,null,2010 Se Ocean Blvd,null,2010 SE OCEAN BLVD,false,null,null,provider,false,null,null,null,null,null
9667,2025-11-03 21:44:06.339+00,2025-12-20 06:54:57.883795+00,Premier Physical Therapy & Sports Performance - 1661 Rainbow Dr,healthcare,Physical Therapy,null,premier-physical-therapy-sports-performance-1661-rainbow-dr-clearwater-fl-9667,[],[],[],1661 RAINBOW DR,Clearwater,null,FL,33755,27.962433536677,-82.768616543166,(727) 442-7500,null,null,http://www.ptandsportstherapy.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=7b3bb8c2-f730-47ca-808b-e57653ab5dc7,null,null,null,null,null,null,null,null,null,5,160,ChIJW1wXuVHwwogRrdOm8XJ5ojM,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'1661':6 'clearwat':9 'dr':8 'perform':5 'physic':2 'premier':1 'rainbow':7 'sport':4 'therapi':3,null,null,null,1661 Rainbow Dr,null,1661 RAINBOW DR,false,null,null,provider,false,null,null,null,null,null
9818,2025-11-03 21:44:06.469+00,2025-12-20 06:54:57.883795+00,Premier Physical Therapy and Sports Medicine - Melbourne,healthcare,"Physical Therapy, Occupational Therapy",null,premier-physical-therapy-and-sports-medicine-melbourne-melbourne-fl-9818,[],[],[],2214 BRYAN ST,Melbourne,null,FL,32901,28.076236649114,-80.62041202565,(321) 312-4200,null,null,https://premier-therapy.com/,null,null,null,null,null,null,null,null,null,4.8,21,ChIJLYWXuewR3ogROxEbvEQ_hnk,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'medicin':6 'melbourn':7,8 'physic':2 'premier':1 'sport':5 'therapi':3",null,null,null,2214 Bryan St,null,2214 BRYAN ST,false,null,null,provider,false,null,null,null,null,null
9986,2025-11-03 21:44:06.716+00,2025-12-20 06:54:57.883795+00,Premier Physical Therapy and Sports Medicine - Port St. Lucie,healthcare,"Physical Therapy, Occupational Therapy",null,premier-physical-therapy-and-sports-medicine-port-st-lucie-port-st-lucie-fl-9986,[],[],[],4007 SW PORT ST LUCIE BLVD,Port St. Lucie,null,FL,34953,27.22652264023,-80.37254313711,(772) 281-4722,null,null,https://www.premier-therapy.com/,null,null,null,null,null,null,null,null,null,4.8,16,ChIJxwZFGhvr3ogRIAyP2O7xc7g,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'luci':9,12 'medicin':6 'physic':2 'port':7,10 'premier':1 'sport':5 'st':8,11 'therapi':3",null,null,null,4007 Sw Port St Lucie Blvd,null,4007 SW PORT ST LUCIE BLVD,false,null,null,provider,false,null,null,null,null,null
6600,2025-11-03 21:44:02.355+00,2025-12-20 06:54:57.883795+00,Premier Therapy Services - 1809 Miccosukee Commons Dr,healthcare,ABA Therapy,null,premier-therapy-services-1809-miccosukee-commons-dr-tallahassee-fl-6600,[],[],[],1809 Miccosukee Commons Dr,Tallahassee,null,FL,32308,30.466859,-84.231824,(850) 210-1172,null,null,null,null,null,null,null,null,null,null,null,null,5,3,ChIJvRMk0yBf7IgRaI_fbfmQPmA,[],null,true,2025-10-17,false,null,legacy_migration,'1809':4 'common':6 'dr':7 'miccosuke':5 'premier':1 'servic':3 'tallahasse':8 'therapi':2,null,null,null,1809 Miccosukee Commons Dr,null,1809 Miccosukee Commons Dr,false,null,null,provider,false,null,null,null,null,null
9096,2025-11-03 21:44:05.609+00,2025-12-20 06:54:57.883795+00,Presbyterian Counseling Center,healthcare,ABA Therapy,null,presbyterian-counseling-center-ormond-beach-fl-9096,[],[],[],386 S Atlantic Ave #208,Ormond Beach,null,FL,32176,29.281711,-81.035368,(386) 258-1618,null,null,https://presbyteriancounseling.com/,null,null,null,null,null,null,null,null,null,3,2,ChIJJ5sCQCLb5ogRg2T_N7F--uo,[],null,false,2025-10-17,false,null,legacy_migration,'beach':5 'center':3 'counsel':2 'ormond':4 'presbyterian':1,[],[],[],386 S Atlantic Ave,Suite,386 S Atlantic Ave #208,false,null,null,provider,false,null,null,null,null,null
9129,2025-11-03 21:44:05.609+00,2025-12-20 06:54:57.883795+00,Present Mind LLC,healthcare,ABA Therapy,null,present-mind-llc-fort-myers-fl-9129,[],[],[],15050 Elderberry Ln,Fort Myers,null,FL,33907,26.523458,-81.887775,(239) 610-1552,null,null,http://presentmindllc.com/,null,null,null,null,null,null,null,null,null,5,37,ChIJBUlok2Q_24gRWTpoWjvA_1I,[],null,false,2025-10-17,false,null,legacy_migration,'fort':4 'llc':3 'mind':2 'myer':5 'present':1,[],[],[],15050 Elderberry Ln,null,15050 Elderberry Ln,false,null,null,provider,false,null,null,null,null,null
8483,2025-11-03 21:44:04.815+00,2025-12-20 06:54:57.883795+00,Prevail Recovery Center - Alcohol & Drug Rehab Florida,healthcare,Therapy Services,null,prevail-recovery-center-alcohol-drug-rehab-florida-fort-lauderdale-fl-8483,[],[],[],3223 NW 10TH TERRACE,Fort Lauderdale,null,FL,33309,26.167580553084,-80.156698340206,(866) 604-3339,null,null,https://prevailrecoverycenter.com/?utm_campaign=prevail_fl_gbp,null,null,null,null,null,null,null,null,null,4.8,194,ChIJHzQUA-AB2YgRRxT_FtWVjS8,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'alcohol':4 'center':3 'drug':5 'florida':7 'fort':8 'lauderdal':9 'prevail':1 'recoveri':2 'rehab':6,[],"[""florida-medicaid"",""medicare""]",[],3223 Nw 10th Ter,null,3223 NW 10TH TERRACE,false,null,null,provider,false,null,null,null,null,null
9973,2025-11-03 21:44:06.716+00,2025-12-20 06:54:57.883795+00,Prevention Physical Therapy - 3340 Overlook Rd,healthcare,"Physical Therapy, Occupational Therapy",null,prevention-physical-therapy-3340-overlook-rd-davie-fl-9973,[],[],[],3340 OVERLOOK RD,Davie,null,FL,33328,26.079406737115,-80.280255016081,(954) 224-2649,null,null,http://www.preventionpt.com/,null,null,null,null,null,null,null,null,null,null,null,ChIJObT40vyn2YgRef6IIpDpfl4,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'3340':4 'davi':7 'overlook':5 'physic':2 'prevent':1 'rd':6 'therapi':3,null,null,null,3340 Overlook Rd,null,3340 OVERLOOK RD,false,null,null,provider,false,null,null,null,null,null
8893,2025-11-03 21:44:05.364+00,2025-12-20 06:54:57.883795+00,Primrose Center Inc,healthcare,ABA Therapy,null,primrose-center-inc-orlando-fl-8893,[],[],[],2733 S Ferncreek Ave,Orlando,null,FL,32806,28.511369,-81.359579,(407) 898-7201,null,null,https://www.primrosecenter.org/,null,null,null,null,null,null,null,null,null,1.5,2,ChIJVa4TDbNk54gRHMtxCEFKlm4,[],null,false,2025-10-17,false,null,legacy_migration,'center':2 'inc':3 'orlando':4 'primros':1,[],"[""florida-medicaid""]",[],2733 S Ferncreek Ave,null,2733 S Ferncreek Ave,false,null,null,provider,false,null,null,null,null,null
9028,2025-11-03 21:44:05.486+00,2025-12-20 06:54:57.883795+00,Prism Early Advancement Center,healthcare,ABA Therapy,null,prism-early-advancement-center-coral-gables-fl-9028,[],[],[],245 Catalonia Ave,Coral Gables,null,FL,33134,25.744948,-80.259578,(305) 448-2828,null,null,http://www.prismeac.com/,null,null,null,null,null,null,null,null,null,5,17,ChIJUXnHCqq32YgRexqHli-miE8,[],null,false,2025-10-17,false,null,legacy_migration,'advanc':3 'center':4 'coral':5 'earli':2 'gabl':6 'prism':1,[],"[""aetna"",""florida-blue""]",[],245 Catalonia Ave,null,245 Catalonia Ave,false,null,null,provider,false,null,null,null,null,null
10282,2025-11-03 21:44:07.076+00,2025-12-20 06:54:57.883795+00,Progressive Pediatric Therapy - Lake Worth Office - 3898 Via Poinciana,healthcare,"Physical Therapy, Occupational Therapy, Speech Therapy",null,progressive-pediatric-therapy-lake-worth-office-3898-via-poinciana-lake-worth-fl-10282,[],[],[],3898 VIA POINCIANA,Lake Worth,null,FL,33467,26.618425557907,-80.153795087298,(561) 376-2573,null,null,http://ppt4kids.com/,null,null,null,null,null,null,null,null,null,4.5,172,ChIJEYjwGUgm2YgReh8Y4KeeqWE,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'3898':7 'lake':4,10 'offic':6 'pediatr':2 'poinciana':9 'progress':1 'therapi':3 'via':8 'worth':5,11",null,null,null,3898 Via Poinciana,null,3898 VIA POINCIANA,false,null,null,provider,false,null,null,null,null,null
