id,provider_name,phone,website,address1,city,state,zip,latitude,longitude,verified,last_updated,normalized_phone,service_type,accepts_medicaid,accepts_medicare,accepts_florida_blue,accepts_unitedhealthcare,accepts_aetna,accepts_cigna,accepts_tricare,accepts_humana,accepts_florida_healthcare_plans,source,county,rating,user_ratings_total,google_place_id,rating_last_updated,offers_telehealth,offers_peers_program,offers_space_program,offers_social_skills_groups,offers_neuropsych_assessment,offers_tutoring,offers_ef_coaching,offers_parent_coaching,serves_children,serves_teens,serves_adults,offers_telehealth_evidence,offers_peers_program_evidence,offers_space_program_evidence,offers_social_skills_groups_evidence,offers_neuropsych_assessment_evidence,offers_tutoring_evidence,offers_ef_coaching_evidence,offers_parent_coaching_evidence,serves_children_evidence,serves_teens_evidence,serves_adults_evidence,city_clean,zip_text,address2,aba,speech,ot,pt,respite_care,life_skills,residential,church_support,pet_therapy
17055,Meraki Behavior Therapy LLC,(305) 812-6561,https://www.merakibehaviortherapy.com/,909 SE 47th Terrace,Cape Coral,FL,33904,26.564025,-81.953666,true,2025-10-17 03:54:09.183627,3058126561,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,2,ChIJu_EK9fg524gRYtuqf_A2kd4,,,,,,,,,,,,,,,,,,,,,,,,,33904,UNIT 201,true,false,false,false,false,false,false,false,false
17056,Best Buddies,(561) 972-5312,https://www.bestbuddies.org/florida,1655 Palm Beach Lakes Blvd #401,West Palm Beach,FL,33401,26.725690,-80.083000,true,2025-10-17 03:54:09.183627,5619725312,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.0,7,ChIJKUuOZivV2IgRWlsWPvJ6W1k,,,,,,,,,,,,,,,,,,,,,,,,,33401,,true,false,false,false,false,false,false,false,false
17057,Exceptional Therapies - Jacksonville - Applied Behavior Analysis,(904) 895-5865,http://www.exceptionaltherapies.com/,6817 Southpoint Pkwy,Jacksonville,FL,32256,30.259398,-81.588593,true,2025-10-17 03:54:09.183627,9048955865,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,10,ChIJFXmEnCbL5YgRTo4BbcBpSfo,,,,,,,,,,,,,,,,,,,,,,,,,32256,Unit 2001 /2002,true,false,false,false,false,false,false,false,false
17058,ACTS Wraparound Housing and Amethyst Respite Center,(813) 237-4907,http://www.actsfl.org/,4403 W M.L.K. Jr Blvd,Tampa,FL,33614,27.982114,-82.518274,true,2025-10-17 03:54:09.183627,8132374907,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.0,21,ChIJlUXUK8vDwogRASMe8SgPyco,,,,,,,,,,,,,,,,,,,,,,,,,33614,,true,false,false,false,false,false,false,false,false
17059,"Powerful Principles, LLC-Child Therapy Near Stuart",(772) 281-0599,https://powerfulprinciples.org/,789 SW Federal Hwy #310,Stuart,FL,34994,27.192696,-80.255045,true,2025-10-17 03:54:09.183627,7722810599,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,22,ChIJPXGtmazd3ogRxRll-DAg0ow,,,,,,,,,,,,,,,,,,,,,,,,,34994,,true,false,false,false,false,false,false,false,false
17060,ABA Growth & Connection,(754) 234-0643,https://www.abagrowthandconnection.com/,15450 New Barn Rd,Miami Lakes,FL,33014,25.913818,-80.311082,true,2025-10-17 03:54:09.183627,7542340643,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,28,ChIJ43rqErmw9CARVVDySJrlTwI,,,,,,,,,,,,,,,,,,,,,,,,,33014,Suite 264,true,false,false,false,false,false,false,false,false
17061,Vitality Health & Wellness,(305) 466-1100,http://www.vitalitywellness.com/,801 4th St,Miami Beach,FL,33139,25.773753,-80.136212,true,2025-10-17 03:54:09.183627,3054661100,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.4,26,ChIJ6-DRn_O02YgRWpY9p4zj_to,,,,,,,,,,,,,,,,,,,,,,,,,33139,,true,false,false,false,false,false,false,false,false
17062,Daytona Beach Counseling Center,(386) 405-4128,http://daytonabeachcounselingcenter.com/,215 S Palmetto Ave,Daytona Beach,FL,32114,29.209019,-81.019777,true,2025-10-17 03:54:09.183627,3864054128,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,2,ChIJx1jFyCfa5ogR2vOUpbZHdTk,,,,,,,,,,,,,,,,,,,,,,,,,32114,,true,false,false,false,false,false,false,false,false
17063,Gainesville Opportunity Center,(352) 224-5523,http://www.goclubhouse.org/,1210 NW 14th Ave,Gainesville,FL,32601,29.665097,-82.337505,true,2025-10-17 03:54:09.183627,3522245523,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,3.3,9,ChIJQ16Yv2al6IgRfpiIZeZE75g,,,,,,,,,,,,,,,,,,,,,,,,,32601,,true,false,false,false,false,false,false,false,false
17064,Persons With Disabilities Agency,(561) 837-5564,,111 S Sapodilla Ave # 204,West Palm Beach,FL,33401,26.713008,-80.059088,true,2025-10-17 03:54:09.183627,5618375564,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,3.5,4,ChIJ30isjGPW2IgRv70vIzcZUEM,,,,,,,,,,,,,,,,,,,,,,,,,33401,,true,false,false,false,false,false,false,false,false
17065,The Arc - Education Center and Regional Evacuation Shelter,(727) 619-0700,https://www.tancinc.org/,6495 Mariner Blvd,Spring Hill,FL,34609,28.526168,-82.512875,true,2025-10-17 03:54:09.183627,7276190700,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,ChIJM66nQR8f6IgRyj3SWtD0kIo,,,,,,,,,,,,,,,,,,,,,,,,,34609,,true,false,false,false,false,false,false,false,false
17066,Smart Behavior Therapy,(786) 558-7894,https://www.smartbehaviortherapy.com/,306 Westward Dr,Miami Springs,FL,33166,25.820785,-80.286101,true,2025-10-17 03:54:09.183627,7865587894,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,22,ChIJv5OvG1272YgRJDboe5akwKI,,,,,,,,,,,,,,,,,,,,,,,,,33166,,true,false,false,false,false,false,false,false,false
17067,Precision ABA Therapy,(305) 930-5648,https://precisionfamilytherapy.com/?utm_campaign=GoogleMyBusiness,633 NE 167th St,North Miami Beach,FL,33162,25.928964,-80.187311,true,2025-10-17 03:54:09.183627,3059305648,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,27,ChIJe12nYIMMUYQRnjkYO9TlqWY,,,,,,,,,,,,,,,,,,,,,,,,,33162,Suite 829,true,false,false,false,false,false,false,false,false
17068,Project Brilliance Palm Beach Gardens ABA Therapy,(561) 508-6122,http://www.projectbrilliance.com/,"BURMA COMMERCE Park, 9000 Burma Rd",Palm Beach Gardens,FL,33403,26.806737,-80.089817,true,2025-10-17 03:54:09.183627,5615086122,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.0,16,ChIJ8Z-ziVzV2IgRp2Y28JPPPy0,,,,,,,,,,,,,,,,,,,,,,,,,33403,STE 109,true,false,false,false,false,false,false,false,false
17069,A Beautiful Mind Psychological Services,(561) 454-8984,https://abeautifulmind.my.canva.site/,1645 Palm Beach Lakes Blvd #1200,West Palm Beach,FL,33401,26.725422,-80.081738,true,2025-10-17 03:54:09.183627,5614548984,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,3,ChIJbR49TCIn2YgRM6oSLWmXbw0,,,,,,,,,,,,,,,,,,,,,,,,,33401,,true,false,false,false,false,false,false,false,false
17070,"Empowerment Programs, Inc.",(904) 346-0201,http://empowermentprograms.org/,2021 Art Museum Dr,Jacksonville,FL,32207,30.303114,-81.615609,true,2025-10-17 03:54:09.183627,9043460201,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.1,18,ChIJvUlkWIq25YgRalNBGqjLgxY,,,,,,,,,,,,,,,,,,,,,,,,,32207,UNIT 140,true,false,false,false,false,false,false,false,false
17071,Gulfshore Behavioral Health,(239) 533-9860,https://www.gulfshorebh.com/,1555 Matthew Dr,Fort Myers,FL,33907,26.590854,-81.882064,true,2025-10-17 03:54:09.183627,2395339860,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.0,12,ChIJuXrZWe4V24gRbSJ1L1q4gdo,,,,,,,,,,,,,,,,,,,,,,,,,33907,,true,false,false,false,false,false,false,false,false
17072,Behavioral Health Associates,(352) 597-5497,http://bhaofspringhill.com/,"What doctor, 5327 Commercial Way c115",Spring Hill,FL,34606,28.507294,-82.585538,true,2025-10-17 03:54:09.183627,3525975497,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2.7,22,ChIJcWst2jcg6IgR4qJd4vm5E-A,,,,,,,,,,,,,,,,,,,,,,,,,34606,,true,false,false,false,false,false,false,false,false
17073,"Positive Progress - Counseling & Coaching, PLLC",(239) 829-5480,https://capecoralcounselor.com/?utm_source=google_business_profile&utm_medium=gbp_website_link,1222 SE 47th St #217,Cape Coral,FL,33904,26.564328,-81.949089,true,2025-10-17 03:54:09.183627,2398295480,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.6,18,ChIJwckwFFQ_24gRVkxNmkPvLsc,,,,,,,,,,,,,,,,,,,,,,,,,33904,,true,false,false,false,false,false,false,false,false
17074,Gardened Mind Therapy,(813) 500-8683,https://gardenedmindtherapy.com/,520 E Garden St,Lakeland,FL,33805,28.058910,-81.952418,true,2025-10-17 03:54:09.183627,8135008683,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,1,ChIJpY3Jyb0_3YgR9dYqLOhk26Y,,,,,,,,,,,,,,,,,,,,,,,,,33805,,true,false,false,false,false,false,false,false,false
17075,"I.T.S. For Kids, Inc.",(727) 592-9100,http://www.itsforkids.net/,4902 Creekside Dr,Clearwater,FL,33760,27.890889,-82.701948,true,2025-10-17 03:54:09.183627,7275929100,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.9,7,ChIJ4WaLxw3lwogRAGduciCOOo0,,,,,,,,,,,,,,,,,,,,,,,,,33760,,true,false,false,false,false,false,false,false,false
17076,"Little Star Therapy Services, Inc.",(786) 477-5783,http://www.littlestartherapy.net/,15485 Eagle Nest Ln,Miami Lakes,FL,33014,25.913872,-80.306303,true,2025-10-17 03:54:09.183627,7864775783,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.2,20,ChIJt11z4tGk2YgRwakLvD4PpKQ,,,,,,,,,,,,,,,,,,,,,,,,,33014,Suite 220,true,false,false,false,false,false,false,false,false
17077,Thoughtful Counseling LLC,(863) 701-5127,https://www.thoughtfulcounseling.net/,5147 S Lakeland Dr #4,Lakeland,FL,33813,27.971719,-81.964294,true,2025-10-17 03:54:09.183627,8637015127,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,2,ChIJ9c0It1453YgRznd4E8rtyQ4,,,,,,,,,,,,,,,,,,,,,,,,,33813,,true,false,false,false,false,false,false,false,false
17078,FDLRS Gulfcoast,(727) 793-2723,https://www.fdlrsgulfcoast.org/,2929 Co Rd 193,Clearwater,FL,33759,27.987409,-82.716368,true,2025-10-17 03:54:09.183627,7277932723,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,1,ChIJ107cUz7uwogRB5wHiTQdnFE,,,,,,,,,,,,,,,,,,,,,,,,,33759,,true,false,false,false,false,false,false,false,false
17079,Possibilities Behavioral Services LLC,(786) 471-1844,http://www.possibilitiesbehavioralservices.com/,4471 NW 36th St,Miami Springs,FL,33166,25.808386,-80.270101,true,2025-10-17 03:54:09.183627,7864711844,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,1,ChIJiVXD0tS32YgReunaCMqk6oA,,,,,,,,,,,,,,,,,,,,,,,,,33166,suite 200-2,true,false,false,false,false,false,false,false,false
17080,Evolving Minds Together,(954) 589-2347,http://www.evolvingmindstogether.com/,17773 SW 2nd St,Pembroke Pines,FL,33029,26.005921,-80.383298,true,2025-10-17 03:54:09.183627,9545892347,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.0,26,ChIJLYgXaCOh2YgRigt9TXIuBkI,,,,,,,,,,,,,,,,,,,,,,,,,33029,,true,false,false,false,false,false,false,false,false
17081,LifeSpring Counseling Center,(352) 263-1499,http://www.lifespringcounseling.center/,10051 Country Rd,Brooksville,FL,34613,28.537812,-82.559372,true,2025-10-17 03:54:09.183627,3522631499,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,3,ChIJG6Ej8wygwogREYcbFPJhMbg,,,,,,,,,,,,,,,,,,,,,,,,,34613,Building C,true,false,false,false,false,false,false,false,false
17082,"Maximum Achievers, LLC",(561) 529-0899,http://maximumachieversllc.com/,1495 Forest Hill Blvd,West Palm Beach,FL,33406,26.654814,-80.074375,true,2025-10-17 03:54:09.183627,5615290899,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.7,13,ChIJtcuSB5fZ2IgRs3YW5sqC9Qs,,,,,,,,,,,,,,,,,,,,,,,,,33406,,true,false,false,false,false,false,false,false,false
17083,Lakeside Counseling and Wellness Center,(386) 333-9717,https://lakesidetherapists.com/,900 N Swallow Tail Dr,Port Orange,FL,32129,29.127896,-81.007320,true,2025-10-17 03:54:09.183627,3863339717,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.0,16,ChIJB1d2KAbY5ogRxxlaDd98XGA,,,,,,,,,,,,,,,,,,,,,,,,,32129,STE 105,true,false,false,false,false,false,false,false,false
17084,"Clemente Counseling, Helen “Elena” Clemente LMHC",(352) 848-4642,,4090 Deltona Blvd,Spring Hill,FL,34606,28.487468,-82.572362,true,2025-10-17 03:54:09.183627,3528484642,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.9,16,ChIJ6_axlusf6IgRBCUMAHMoi4M,,,,,,,,,,,,,,,,,,,,,,,,,34606,,true,false,false,false,false,false,false,false,false
17085,Children’s Therapy World,(954) 362-7118,https://childrenstherapyworldaba.com/,6151 Miramar Pkwy,Miramar,FL,33023,25.984928,-80.210301,true,2025-10-17 03:54:09.183627,9543627118,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,15,ChIJ0ZWXtK6v2YgRvT4lYVeb1mc,,,,,,,,,,,,,,,,,,,,,,,,,33023,,true,false,false,false,false,false,false,false,false
17086,Help Us Gather,(727) 489-5885,https://helpusgather.org/,1180 Ponce De Leon Blvd,Clearwater,FL,33756,27.936369,-82.797726,true,2025-10-17 03:54:09.183627,7274895885,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.9,58,ChIJ-RGLhpfwwogRf1YXXX58PYE,,,,,,,,,,,,,,,,,,,,,,,,,33756,STE 201,true,false,false,false,false,false,false,false,false
17087,"Grow, Empower, Transform Therapy, LLC",(813) 563-8227,http://www.gettherapy.org/,2700 N Mac Dill Ave,Tampa,FL,33607,27.965015,-82.493686,true,2025-10-17 03:54:09.183627,8135638227,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,2,ChIJMTvvxf3HwogR3-De3P8N1QI,,,,,,,,,,,,,,,,,,,,,,,,,33607,suite 116,true,false,false,false,false,false,false,false,false
17088,Kiwi Behavioral Therapy - ABA,(954) 256-0357,http://kiwibxtherapy.com/,403 NE 2nd Ave,Hallandale Beach,FL,33009,25.990298,-80.147469,true,2025-10-17 00:00:00,9542560357,RespiteCare | ABA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,4,ChIJC3rLc5qr2YgRGx9a95ib9IE,,,,,,,,,,,,,,,,,,,,,,,,,33009,,true,false,false,false,true,false,false,false,false
17089,Super Kids ABA Therapy Center / Star Center,(786) 955-6224,http://superkidsaba.com/,16201 NE 13th Ave,North Miami Beach,FL,33162,25.924750,-80.173710,true,2025-10-17 03:54:09.183627,7869556224,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.9,18,ChIJB-OEd8Ot2YgRtYXTH256-30,,,,,,,,,,,,,,,,,,,,,,,,,33162,,true,false,false,false,false,false,false,false,false
17090,Adapt Behavioral Services,(386) 898-5003,http://www.adapt-fl.com/,533 N Nova Rd,Ormond Beach,FL,32174,29.288477,-81.084071,true,2025-10-17 03:54:09.183627,3868985003,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,1,ChIJcbaBnKTc5ogRGnKtlvAsC5o,,,,,,,,,,,,,,,,,,,,,,,,,32174,,true,false,false,false,false,false,false,false,false
17091,"Dr. Gihanna Jimenez - Licensed School Psychologist; IQ, GIFTED PSYCHOEDUCATIONAL EVALUATIONS",(305) 793-1837,https://www.drjimeneztesting.com/,7301 SW 57th Ct,South Miami,FL,33143,25.703415,-80.286194,true,2025-10-17 03:54:09.183627,3057931837,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,51,ChIJKe4jlyq32YgRwz2RDjtPiDM,,,,,,,,,,,,,,,,,,,,,,,,,33143,STE 565,true,false,false,false,false,false,false,false,false
17092,The Lighthouse - Children Therapy Center,(786) 522-7203,http://www.tlhproject.com/,113 Curtiss Pkwy,Miami Springs,FL,33166,25.820372,-80.281708,true,2025-10-17 03:54:09.183627,7865227203,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,54,ChIJsWjgMSO8xwwRkCXF6umMw_8,,,,,,,,,,,,,,,,,,,,,,,,,33166,,true,false,false,false,false,false,false,false,false
17093,Florida Autism Center Port St. Lucie,(772) 207-1356,https://www.bluesprigautism.com/centers/florida/florida-autism-center-port-st-lucie/?utm_source=google&utm_medium=organic&utm_campaign=gbp,247 SW Port St Lucie Blvd,Port St. Lucie,FL,34984,27.274820,-80.354104,true,2025-10-17 03:54:09.183627,7722071356,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,3.4,5,ChIJuWOA_-np3ogRjeuO9eHgq1I,,,,,,,,,,,,,,,,,,,,,,,,,34984,,true,false,false,false,false,false,false,false,false
17094,"Specialized Speech Center, Inc.",(954) 442-9422,https://www.specializedspch.com/,3335 N University Dr #5,Hollywood,FL,33024,26.039627,-80.248452,true,2025-10-17 03:54:09.183627,9544429422,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.4,93,ChIJgcmkcPao2YgRFl1hA4HfS7c,,,,,,,,,,,,,,,,,,,,,,,,,33024,,true,false,false,false,false,false,false,false,false
17095,Floret Counseling,(813) 445-3313,https://www.floretcounseling.com/,520 E Garden St,Lakeland,FL,33805,28.058918,-81.952411,true,2025-10-17 03:54:09.183627,8134453313,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,2,ChIJYzzbaOg53YgRlA4D4tZVR_8,,,,,,,,,,,,,,,,,,,,,,,,,33805,,true,false,false,false,false,false,false,false,false
17096,The Therapy Tree Miami,(786) 558-5407,https://www.thetherapytreemiami.com/,6175 NW 167th St,Hialeah,FL,33015,25.925261,-80.301736,true,2025-10-17 03:54:09.183627,7865585407,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,1,ChIJ2WoM5VCl2YgRVEV8ftAO9sw,,,,,,,,,,,,,,,,,,,,,,,,,33015,STE G11,true,false,false,false,false,false,false,false,false
17097,Winning Hearts IM A+ Personal Transformation Services,(321) 327-4091,https://winninghearts2.org/,4640 Lipscomb St,Palm Bay,FL,32905,28.037853,-80.605675,true,2025-10-17 03:54:09.183627,3213274091,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,16,ChIJAQDAd0MS3ogRyhO8YG4K5fw,,,,,,,,,,,,,,,,,,,,,,,,,32905,Suite 15,true,false,false,false,false,false,false,false,false
17098,Project Brilliance Tampa ABA Therapy,(813) 252-4232,http://www.projectbrilliance.com/,8170 Woodland Center Blvd,Tampa,FL,33614,28.022840,-82.524030,true,2025-10-17 03:54:09.183627,8132524232,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,16,ChIJkXvsZ3DBwogRjiLcorGqR2k,,,,,,,,,,,,,,,,,,,,,,,,,33614,,true,false,false,false,false,false,false,false,false
17099,Angels Reach Foundation,(305) 828-5276,http://www.angelsreach.org/,15165 NW 77th Ave,Miami Lakes,FL,33014,25.911121,-80.324060,true,2025-10-17 03:54:09.183627,3058285276,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,3,ChIJp_Fv_C-72YgRY7o2-INvC_k,,,,,,,,,,,,,,,,,,,,,,,,,33014,,true,false,false,false,false,false,false,false,false
17100,Central Florida Group Homes,(321) 280-7023,,7503 Stratford Blvd,Orlando,FL,32807,28.578985,-81.285931,true,2025-10-17 03:54:09.183627,3212807023,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,6,ChIJ4cAC9Idl54gRPQ176UEX82E,,,,,,,,,,,,,,,,,,,,,,,,,32807,,true,false,false,false,false,false,false,false,false
17101,Dr. Tripp & Associates,(772) 494-7770,https://www.drtrippandassociates.com/get-matched,540 NW University Blvd,Port St. Lucie,FL,34986,27.321432,-80.402327,true,2025-10-17 03:54:09.183627,7724947770,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,128,ChIJB3hJO-MI0wURhg-YBcS5q1k,,,,,,,,,,,,,,,,,,,,,,,,,34986,STE 204,true,false,false,false,false,false,false,false,false
17102,"Therapeutic Foundations, LLC",(386) 254-8788,https://therapeuticfoundations.com/,555 W Granada Blvd,Ormond Beach,FL,32174,29.280431,-81.071499,true,2025-10-17 03:54:09.183627,3862548788,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.8,4,ChIJTQffgcLb5ogRJPrheiFk5ow,,,,,,,,,,,,,,,,,,,,,,,,,32174,Suite A-11,true,false,false,false,false,false,false,false,false
17103,Guardian Haven Academy,(813) 400-2117,http://www.guardianhaven.com/,5806 Breckenridge Pkwy,Tampa,FL,33610,27.999129,-82.359224,true,2025-10-17 03:54:09.183627,8134002117,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,13,ChIJuWAjgfDPwogR34KFyZZQFQg,,,,,,,,,,,,,,,,,,,,,,,,,33610,Suite B,true,false,false,false,false,false,false,false,false
17104,Learning Tree Miami,(786) 490-2940,http://www.learningtreemiami.com/,2667 NE 205th St,Miami,FL,33180,25.965679,-80.148307,true,2025-10-17 03:54:09.183627,7864902940,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.5,17,ChIJ_6ZwsmCs2YgRwUIF1oOnBlI,,,,,,,,,,,,,,,,,,,,,,,,,33180,,true,false,false,false,false,false,false,false,false
17105,Better Brain Care,(850) 656-1129,https://mentalhealthcouncil.org/business-directory/1332/better-brain-care-llc/,"Alexis Centre, 1725 Capital Cir NE #204",Tallahassee,FL,32308,30.465545,-84.227488,true,2025-10-17 03:54:09.183627,8506561129,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,1,ChIJn4qpqtpe7IgRFxoq8NhX0CQ,,,,,,,,,,,,,,,,,,,,,,,,,32308,,true,false,false,false,false,false,false,false,false
17106,Neurogenesis Center of Florida Neurofeedback,(407) 790-4101,http://neurogenesisflorida.com/,253 N Orlando Ave,Maitland,FL,32751,28.628986,-81.363835,true,2025-10-17 03:54:09.183627,4077904101,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,34,ChIJjfN56Etw54gRB_ks9gFBWGQ,,,,,,,,,,,,,,,,,,,,,,,,,32751,Suite 202,true,false,false,false,false,false,false,false,false
17107,The Mary Welsh Foundation Counseling Center,(352) 204-1169,,5331 Commercial Way,Spring Hill,FL,34606,28.507826,-82.584394,true,2025-10-17 03:54:09.183627,3522041169,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2.6,18,ChIJESXqEFwh6IgREz3D7IxdGMQ,,,,,,,,,,,,,,,,,,,,,,,,,34606,Ste 203,true,false,false,false,false,false,false,false,false
17108,EMBRACE FL & NJ Non Profit,(201) 491-3532,https://weembrace4u.org/,1688 Meridian Ave #701,Miami Beach,FL,33139,25.791738,-80.136868,true,2025-10-17 03:54:09.183627,2014913532,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,5.0,7,ChIJt1GnP2212YgRQNo_c3ntbhY,,,,,,,,,,,,,,,,,,,,,,,,,33139,,true,false,false,false,false,false,false,false,false
17109,Blue Minds LLC,(786) 356-8161,http://www.bluemindsllc.com/,15800 Pines Blvd,Pembroke Pines,FL,33027,26.006848,-80.356021,true,2025-10-17 03:54:09.183627,7863568161,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,4.8,22,ChIJhw2o3aim2YgRu9xfn4SMr9c,,,,,,,,,,,,,,,,,,,,,,,,,33027,Suite 3011,true,false,false,false,false,false,false,false,false
17110,Special Communications,(352) 371-3680,http://specialcommunications.com/,4125 NW 19th Pl,Gainesville,FL,32605,29.669860,-82.387545,true,2025-10-17 03:54:09.183627,3523713680,ABA Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,1.0,1,ChIJGTxRp1K76IgRzHQOCXyWa_g,,,,,,,,,,,,,,,,,,,,,,,,,32605,,true,false,false,false,false,false,false,false,false
